"gameid","playid","period","strength","time","event","description","playersAway","playersPosAway","playersHome","playersPosAway.1"
"2013020001",117,1,"EV","18:461:14","MISS","MTL #32 MOEN, Tip-In, Wide of Net, Off. Zone, 21 ft.","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",118,1,"EV","18:461:14","SHOT","MTL ONGOAL - #32 MOEN, Wrist, Off. Zone, 11 ft.","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",119,1,"EV","18:521:08","BLOCK","MTL #81 ELLER BLOCKED BY  TOR #2 FRASER, Wrist, Def. Zone","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",120,1,"EV","18:521:08","HIT","TOR #15 RANGER HIT MTL #15 PARROS, Def. Zone","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",121,1,"EV","18:591:01","BLOCK","MTL #81 ELLER BLOCKED BY  TOR #42 BOZAK, Wrist, Def. Zone","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",122,1,"EV","19:001:00","SHOT","MTL ONGOAL - #81 ELLER, Wrist, Off. Zone, 10 ft.","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",123,1,"EV","19:001:00","HIT","TOR #2 FRASER HIT MTL #26 GORGES, Def. Zone","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",124,1,"EV","19:050:55","SHOT","MTL ONGOAL - #81 ELLER, Wrist, Off. Zone, 20 ft.","42 81 21 2 15 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",125,1,"EV","19:160:44","MISS","TOR #21 VAN RIEMSDYK, Wrist, Wide of Net, Off. Zone, 18 ft.","42 81 21 3 36 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",126,1,"EV","19:170:43","HIT","TOR #21 VAN RIEMSDYK HIT MTL #32 MOEN, Off. Zone","42 81 21 3 36 34","C C L D D G","81 15 32 26 76 31","C C L D D G"
"2013020001",127,1,"EV","19:240:36","BLOCK","TOR #81 KESSEL BLOCKED BY  MTL #26 GORGES, Wrist, Def. Zone","42 81 21 3 36 34","C C L D D G","48 51 32 26 76 31","C C L D D G"
"2013020001",128,1," ","19:250:35","STOP","PUCK IN NETTING","42 81 21 3 36 34","C C L D D G","48 51 32 26 76 31","C C L D D G"
"2013020001",129,1,"EV","19:250:35","FAC","MTL won Def. Zone - TOR #43 KADRI vs MTL #48 BRIERE","43 19 41 3 36 34","C R L D D G","27 48 51 61 79 31","C R L D D G"
"2013020001",130,1,"EV","19:390:21","BLOCK","TOR #3 PHANEUF BLOCKED BY  MTL #61 DIAZ, Wrist, Def. Zone","43 19 41 3 36 34","C R L D D G","27 48 51 61 79 31","C R L D D G"
"2013020001",131,1," ","19:440:16","STOP","PUCK IN CROWD","43 19 41 3 36 34","C R L D D G","27 48 51 61 79 31","C R L D D G"
"2013020001",132,1,"EV","19:440:16","FAC","MTL won Def. Zone - TOR #81 KESSEL vs MTL #14 PLEKANEC","42 81 21 3 4 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",133,1," ","20:000:00","PEND","Period End- Local time: 8:07 EDT","42 81 21 3 4 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",134,2," ","0:0020:00","PSTR","Period Start- Local time: 8:26 EDT","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",135,2,"EV","0:0020:00","FAC","MTL won Neu. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",136,2,"EV","0:3319:27","HIT","MTL #76 SUBBAN HIT TOR #42 BOZAK, Off. Zone","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",137,2,"EV","0:3919:21","MISS","MTL #14 PLEKANEC, Wrist, Wide of Net, Off. Zone, 12 ft.","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",138,2,"EV","0:4619:14","PENL","MTL TEAM Too many men/ice - bench(2 min) Served By: #48 BRIERE, Neu. Zone","42 81 21 4 51 34","C C L D D G","14 17 21 61 79 31","C C L D D G"
"2013020001",139,2,"PP","0:4619:14","FAC","TOR won Off. Zone - TOR #43 KADRI vs MTL #8 PRUST","43 19 12 15 51 34","C R L D D G","8 32 24 79 31","C R L D D G"
"2013020001",140,2,"PP","0:5519:05","SHOT","TOR ONGOAL - #12 RAYMOND, Wrist, Off. Zone, 24 ft.","43 19 12 15 51 34","C R L D D G","8 32 24 79 31","C R L D D G"
"2013020001",141,2,"SH","1:4118:19","SHOT","MTL ONGOAL - #21 GIONTA, Wrist, Off. Zone, 23 ft.","43 19 12 15 51 34","C R L D D G","14 21 26 61 31","C R L D D G"
"2013020001",142,2,"PP","1:5218:08","SHOT","TOR ONGOAL - #43 KADRI, Wrist, Off. Zone, 31 ft.","43 19 12 3 51 34","C R L D D G","14 21 26 61 31","C R L D D G"
"2013020001",143,2,"PP","1:5418:06","SHOT","TOR ONGOAL - #12 RAYMOND, Wrist, Off. Zone, 16 ft.","43 19 12 3 51 34","C R L D D G","14 21 26 61 31","C R L D D G"
"2013020001",144,2,"SH","2:4417:16","BLOCK","TOR #81 KESSEL BLOCKED BY  MTL #24 TINORDI, Wrist, Def. Zone","42 81 21 3 4 34","C C L D D G","81 11 24 79 31","C C L D D G"
"2013020001",145,2,"EV","2:4717:13","MISS","TOR #81 KESSEL, Wrist, Wide of Net, Off. Zone, 26 ft.","42 81 21 3 4 34","C C L D D G","48 81 11 24 79 31","C C L D D G"
"2013020001",146,2,"EV","3:0017:00","BLOCK","TOR #3 PHANEUF BLOCKED BY  MTL #81 ELLER, Slap, Def. Zone","42 81 21 3 4 34","C C L D D G","48 81 11 24 79 31","C C L D D G"
"2013020001",147,2,"EV","3:0816:52","HIT","MTL #11 GALLAGHER HIT TOR #3 PHANEUF, Def. Zone","63 40 12 3 4 34","C R L D D G","48 51 11 76 79 31","C R L D D G"
"2013020001",148,2," ","3:1416:46","STOP","ICING","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",149,2,"EV","3:1416:46","FAC","MTL won Off. Zone - TOR #63 BOLLAND vs MTL #51 DESHARNAIS","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",150,2,"EV","3:2416:36","BLOCK","MTL #55 BOUILLON BLOCKED BY  TOR #4 FRANSON, Snap, Def. Zone","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",151,2,"EV","3:2816:32","SHOT","MTL ONGOAL - #8 PRUST, Wrist, Off. Zone, 34 ft.","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",152,2,"EV","3:3216:28","SHOT","MTL ONGOAL - #48 BRIERE, Wrist, Off. Zone, 47 ft.","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",153,2,"EV","3:4216:18","SHOT","MTL ONGOAL - #48 BRIERE, Wrist, Off. Zone, 16 ft.","63 40 12 3 4 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",154,2,"EV","3:5316:07","MISS","TOR #40 BODIE, Backhand, Wide of Net, Off. Zone, 20 ft.","63 40 12 15 36 34","C R L D D G","48 51 8 55 76 31","C R L D D G"
"2013020001",155,2,"EV","4:2215:38","MISS","MTL #79 MARKOV, Wrist, Wide of Net, Off. Zone, 60 ft.","11 28 37 2 15 34","C R R D D G","81 15 32 61 79 31","C R R D D G"
"2013020001",156,2," ","4:2515:35","STOP","OFFICIAL INJURY","11 28 37 2 15 34","C R R D D G","81 15 32 61 79 31","C R R D D G"
"2013020001",157,2,"EV","4:2515:35","PENL","MTL #15 PARROS Fighting (maj)(5 min), Def. Zone Drawn By: TOR #28 ORR","11 28 37 2 15 34","C R R D D G","81 15 32 61 79 31","C R R D D G"
"2013020001",158,2,"EV","4:2515:35","PENL","TOR #28 ORR Fighting (maj)(5 min), Off. Zone Drawn By: MTL #15 PARROS","11 28 37 2 15 34","C R R D D G","81 32 61 79 31","C R R D D G"
"2013020001",159,2,"EV","4:2515:35","FAC","TOR won Def. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",160,2,"EV","4:5615:04","MISS","MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 53 ft.","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",161,2,"EV","5:0814:52","MISS","MTL #14 PLEKANEC, Wrist, Wide of Net, Off. Zone, 43 ft.","42 81 21 4 51 34","C C L D D G","14 17 21 26 76 31","C C L D D G"
"2013020001",162,2,"EV","5:1214:48","MISS","MTL #79 MARKOV, Wrist, Wide of Net, Off. Zone, 61 ft.","42 81 21 4 51 34","C C L D D G","14 11 17 76 79 31","C C L D D G"
"2013020001",163,2,"EV","5:3114:29","HIT","MTL #11 GALLAGHER HIT TOR #12 RAYMOND, Def. Zone","43 19 12 2 15 34","C R L D D G","27 81 11 61 79 31","C R L D D G"
"2013020001",164,2,"EV","5:3814:22","TAKE","MTL TAKEAWAY - #81 ELLER, Def. Zone","43 19 12 2 15 34","C R L D D G","27 81 11 61 79 31","C R L D D G"
"2013020001",165,2,"EV","6:0613:54","TAKE","MTL TAKEAWAY - #48 BRIERE, Neu. Zone","43 19 41 3 36 34","C R L D D G","27 48 81 61 79 31","C R L D D G"
"2013020001",166,2,"EV","6:0913:51","BLOCK","MTL #48 BRIERE BLOCKED BY  TOR #36 GUNNARSSON, Wrist, Def. Zone","43 19 41 3 36 34","C R L D D G","27 48 51 24 55 31","C R L D D G"
"2013020001",167,2,"EV","6:2013:40","GIVE","TOR GIVEAWAY - #36 GUNNARSSON, Def. Zone","43 19 41 3 36 34","C R L D D G","48 51 67 24 55 31","C R L D D G"
"2013020001",168,2,"EV","6:3613:24","BLOCK","TOR #19 LUPUL BLOCKED BY  MTL #51 DESHARNAIS, Wrist, Def. Zone","43 19 41 3 36 34","C R L D D G","48 51 67 24 55 31","C R L D D G"
"2013020001",169,2,"EV","6:5113:09","SHOT","TOR ONGOAL - #12 RAYMOND, Wrist, Off. Zone, 11 ft.","63 19 12 4 51 34","C R L D D G","48 51 67 24 55 31","C R L D D G"
"2013020001",170,2,"EV","6:5813:02","SHOT","MTL ONGOAL - #67 PACIORETTY, Wrist, Off. Zone, 44 ft.","63 19 12 4 51 34","C R L D D G","48 51 67 26 76 31","C R L D D G"
"2013020001",171,2,"EV","7:0912:51","HIT","TOR #63 BOLLAND HIT MTL #26 GORGES, Def. Zone","63 19 12 4 51 34","C R L D D G","27 51 32 26 76 31","C R L D D G"
"2013020001",172,2,"EV","7:5212:08","HIT","MTL #32 MOEN HIT TOR #2 FRASER, Def. Zone","11 37 40 2 3 34","C R R D D G","14 17 32 61 79 31","C R R D D G"
"2013020001",173,2,"EV","8:0311:57","HIT","MTL #17 BOURQUE HIT TOR #37 ASHTON, Off. Zone","43 81 37 3 36 34","C C R D D G","14 17 21 61 79 31","C C R D D G"
"2013020001",174,2,"EV","8:3611:24","GOAL","TOR #3 PHANEUF(1), Wrist, Off. Zone, 30 ft.Assists: #43 KADRI(1); #41 KULEMIN(1)","43 37 41 3 36 34","C R L D D G","14 21 67 24 55 31","C R L D D G"
"2013020001",175,2,"EV","8:3611:24","FAC","MTL won Neu. Zone - TOR #43 KADRI vs MTL #51 DESHARNAIS","43 19 41 3 36 34","C R L D D G","48 51 67 26 76 31","C R L D D G"
"2013020001",176,2,"EV","8:4811:12","SHOT","MTL ONGOAL - #67 PACIORETTY, Wrist, Off. Zone, 18 ft.","43 19 41 3 36 34","C R L D D G","48 51 67 26 76 31","C R L D D G"
"2013020001",177,2,"EV","9:0410:56","HIT","MTL #67 PACIORETTY HIT TOR #19 LUPUL, Def. Zone","42 81 19 12 3 36","C C R L D D","48 51 67 26 76 31","C C R L D D"
"2013020001",178,2,"EV","9:1410:46","PENL","MTL #67 PACIORETTY Hooking(2 min), Off. Zone Drawn By: TOR #43 KADRI","42 81 19 12 3 36","C C R L D D","48 51 67 26 76 31","C C R L D D"
"2013020001",179,2," ","9:1410:46","STOP","TV TIMEOUT","42 81 19 12 3 36","C C R L D D","48 51 26 76 31","C C R L D D"
"2013020001",180,2,"PP","9:1410:46","FAC","TOR won Off. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",181,2,"SH","9:5810:02","HIT","MTL #61 DIAZ HIT TOR #21 VAN RIEMSDYK, Def. Zone","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",182,2,"PP","10:089:52","SHOT","TOR ONGOAL - #4 FRANSON, Snap, Off. Zone, 51 ft.","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",183,2,"SH","10:209:40","TAKE","MTL TAKEAWAY - #26 GORGES, Def. Zone","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",184,2,"PP","10:329:28","GIVE","TOR GIVEAWAY - #34 REIMER, Def. Zone","43 19 12 3 51 34","C R L D D G","81 32 24 79 31","C R L D D G"
"2013020001",185,2,"SH","10:519:09","HIT","MTL #81 ELLER HIT TOR #19 LUPUL, Def. Zone","43 19 12 15 51 34","C R L D D G","81 32 24 79 31","C R L D D G"
"2013020001",186,2,"EV","11:228:38","HIT","MTL #24 TINORDI HIT TOR #40 BODIE, Def. Zone","43 40 12 15 51 34","C R L D D G","48 51 67 24 79 31","C R L D D G"
"2013020001",187,2,"EV","11:278:33","GIVE","MTL GIVEAWAY - #79 MARKOV, Def. Zone","43 40 12 15 51 34","C R L D D G","48 51 67 24 79 31","C R L D D G"
"2013020001",188,2,"EV","11:438:17","PENL","MTL #48 BRIERE Holding(2 min), Def. Zone Drawn By: TOR #51 GARDINER","63 40 12 15 51 34","C R L D D G","48 51 67 24 79 31","C R L D D G"
"2013020001",189,2," ","11:438:17","STOP","TV TIMEOUT","34","G","51 67 24 79 31","G"
"2013020001",190,2,"PP","11:438:17","FAC","TOR won Off. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",191,2,"PP","12:067:54","MISS","TOR #81 KESSEL, Wrist, Wide of Net, Off. Zone, 43 ft.","42 81 21 3 4 34","C C L D D G","14 8 26 61 31","C C L D D G"
"2013020001",192,2," ","12:307:30","STOP","OFFSIDE","42 81 21 4 51 34","C C L D D G","21 32 24 79 31","C C L D D G"
"2013020001",193,2,"PP","12:307:30","FAC","TOR won Neu. Zone - TOR #43 KADRI vs MTL #21 GIONTA","43 19 12 15 51 34","C R L D D G","21 32 24 79 31","C R L D D G"
"2013020001",194,2,"PP","12:467:14","SHOT","TOR ONGOAL - #43 KADRI, Backhand, Off. Zone, 21 ft.","43 19 12 15 51 34","C R L D D G","21 32 24 79 31","C R L D D G"
"2013020001",195,2,"PP","12:487:12","SHOT","TOR ONGOAL - #19 LUPUL, Wrist, Off. Zone, 8 ft.","43 19 12 15 51 34","C R L D D G","21 32 24 79 31","C R L D D G"
"2013020001",196,2,"PP","12:507:10","SHOT","TOR ONGOAL - #15 RANGER, Wrist, Off. Zone, 26 ft.","43 19 12 15 51 34","C R L D D G","21 32 24 79 31","C R L D D G"
"2013020001",197,2,"PP","12:587:02","PENL","TOR #43 KADRI Cross checking(2 min), Off. Zone Drawn By: MTL #79 MARKOV","43 19 12 15 51 34","C R L D D G","21 32 24 79 31","C R L D D G"
"2013020001",198,2,"SH","12:587:02","PENL","MTL #79 MARKOV Unsportsmanlike conduct(2 min), Def. Zone Drawn By: TOR #43 KADRI","19 12 15 51 34","R L D D G","21 32 24 79 31","R L D D G"
"2013020001",199,2,"PP","12:587:02","FAC","TOR won Off. Zone - TOR #42 BOZAK vs MTL #51 DESHARNAIS","42 81 21 3 4 34","C C L D D G","51 67 26 61 31","C C L D D G"
"2013020001",200,2,"EV","13:566:04","HIT","MTL #55 BOUILLON HIT TOR #21 VAN RIEMSDYK, Def. Zone","63 81 21 15 36 34","C C L D D G","27 81 11 55 76 31","C C L D D G"
"2013020001",201,2,"EV","14:055:55","PENL","TOR #63 BOLLAND Holding(2 min), Def. Zone Drawn By: MTL #81 ELLER","63 40 12 15 36 34","C R L D D G","27 81 11 55 76 31","C R L D D G"
"2013020001",202,2," ","14:055:55","STOP","TV TIMEOUT","40 12 15 36 34","R L D D G","27 81 11 55 76 31","R L D D G"
"2013020001",203,2,"PP","14:055:55","FAC","MTL won Off. Zone - TOR #11 MCCLEMENT vs MTL #48 BRIERE","11 41 3 36 34","C L D D G","48 51 67 61 76 31","C L D D G"
"2013020001",204,2,"SH","15:334:27","BLOCK","MTL #55 BOUILLON BLOCKED BY  TOR #2 FRASER, Slap, Def. Zone","12 21 2 15 34","L L D D G","27 81 11 55 76 31","L L D D G"
"2013020001",205,2,"SH","15:594:01","BLOCK","MTL #76 SUBBAN BLOCKED BY  TOR #51 GARDINER, Wrist, Def. Zone","11 41 4 51 34","C L D D G","14 17 21 26 76 31","C L D D G"
"2013020001",206,2," ","16:004:00","STOP","PUCK IN NETTING","11 41 4 51 34","C L D D G","14 17 21 26 76 31","C L D D G"
"2013020001",207,2,"SH","16:004:00","FAC","TOR won Def. Zone - TOR #42 BOZAK vs MTL #21 GIONTA","11 42 4 51 34","C C D D G","14 17 21 26 61 31","C C D D G"
"2013020001",208,2,"EV","16:243:36","BLOCK","MTL #17 BOURQUE BLOCKED BY  TOR #4 FRANSON, Wrist, Def. Zone","42 63 21 4 51 34","C C L D D G","14 17 21 26 61 31","C C L D D G"
"2013020001",209,2,"EV","16:343:26","SHOT","TOR ONGOAL - #21 VAN RIEMSDYK, Wrist, Off. Zone, 44 ft.","42 63 21 4 51 34","C C L D D G","14 17 21 24 79 31","C C L D D G"
"2013020001",210,2,"EV","17:102:50","PENL","TOR #2 FRASER Interference(2 min) Served By: #81 KESSEL, Def. Zone Drawn By: MTL #8 PRUST","43 81 21 2 51 34","C C L D D G","15 8 32 24 79 31","C C L D D G"
"2013020001",211,2,"EV","17:102:50","PENL","TOR #2 FRASER Unsportsmanlike conduct(2 min), Def. Zone","43 21 51 34","C L D G","15 8 32 24 79 31","C L D G"
"2013020001",212,2,"EV","17:102:50","PENL","TOR #2 FRASER Fighting (maj)(5 min), Def. Zone Drawn By: MTL #32 MOEN","11 42 3 36 34","C C D D G","15 8 32 24 79 31","C C D D G"
"2013020001",213,2,"EV","17:102:50","PENL","MTL #32 MOEN Unsportsmanlike conduct(2 min), Off. Zone","43 21 51 34","C L D G","15 8 32 24 79 31","C L D G"
"2013020001",214,2,"EV","17:102:50","PENL","MTL #32 MOEN Fighting (maj)(5 min), Off. Zone Drawn By: TOR #2 FRASER","43 21 51 34","C L D G","15 8 24 79 31","C L D G"
"2013020001",215,2,"PP","17:102:50","FAC","MTL won Off. Zone - TOR #42 BOZAK vs MTL #51 DESHARNAIS","11 42 3 36 34","C C D D G","48 51 67 76 79 31","C C D D G"
"2013020001",216,2,"SH","17:172:43","TAKE","TOR TAKEAWAY - #42 BOZAK, Neu. Zone","11 42 3 36 34","C C D D G","48 51 67 76 79 31","C C D D G"
"2013020001",217,2,"SH","17:192:41","GOAL","TOR #42 BOZAK(1), Wrist, Off. Zone, 19 ft.","11 42 3 36 34","C C D D G","48 51 67 76 79 31","C C D D G"
"2013020001",218,2,"PP","17:192:41","FAC","MTL won Neu. Zone - TOR #11 MCCLEMENT vs MTL #51 DESHARNAIS","11 41 3 36 34","C L D D G","48 51 67 76 79 31","C L D D G"
"2013020001",219,2,"SH","17:512:09","SHOT","TOR ONGOAL - #11 MCCLEMENT, Wrist, Def. Zone, 152 ft.","11 41 3 36 34","C L D D G","48 51 67 76 79 31","C L D D G"
"2013020001",220,2,"PP","18:131:47","SHOT","MTL ONGOAL - #76 SUBBAN, Wrist, Off. Zone, 60 ft.","12 21 4 15 34","L L D D G","27 81 11 76 79 31","L L D D G"
"2013020001",221,2,"PP","18:221:38","SHOT","MTL ONGOAL - #79 MARKOV, Slap, Off. Zone, 43 ft.","12 21 4 15 34","L L D D G","27 81 11 76 79 31","L L D D G"
"2013020001",222,2," ","18:231:37","STOP","GOALIE STOPPED","12 21 4 15 34","L L D D G","27 81 11 76 79 31","L L D D G"
"2013020001",223,2,"SH","18:231:37","FAC","TOR won Def. Zone - TOR #42 BOZAK vs MTL #17 BOURQUE","11 42 3 36 34","C C D D G","14 17 21 55 61 31","C C D D G"
"2013020001",224,2," ","18:271:33","STOP","PUCK FROZEN","11 42 3 36 34","C C D D G","14 17 21 55 61 31","C C D D G"
"2013020001",225,2,"PP","18:271:33","FAC","MTL won Off. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC","11 42 3 36 34","C C D D G","14 17 21 55 61 31","C C D D G"
"2013020001",226,2,"EV","19:110:49","SHOT","MTL ONGOAL - #61 DIAZ, Wrist, Off. Zone, 33 ft.","11 81 41 3 36 34","C C L D D G","14 17 21 55 61 31","C C L D D G"
"2013020001",227,2,"EV","19:120:48","SHOT","MTL ONGOAL - #61 DIAZ, Backhand, Off. Zone, 21 ft.","11 81 41 3 36 34","C C L D D G","14 17 21 55 61 31","C C L D D G"
"2013020001",228,2," ","19:130:47","STOP","GOALIE STOPPED","11 81 41 3 36 34","C C L D D G","14 17 21 55 61 31","C C L D D G"
"2013020001",229,2,"EV","19:130:47","FAC","MTL won Off. Zone - TOR #63 BOLLAND vs MTL #81 ELLER","63 81 19 4 15 34","C C R D D G","27 81 11 26 76 31","C C R D D G"
"2013020001",230,2,"EV","19:240:36","TAKE","TOR TAKEAWAY - #19 LUPUL, Off. Zone","63 81 19 4 15 34","C C R D D G","27 81 11 26 76 31","C C R D D G"
"2013020001",231,2,"EV","19:440:16","SHOT","TOR ONGOAL - #81 KESSEL, Wrist, Off. Zone, 50 ft.","63 81 19 4 15 34","C C R D D G","27 81 11 26 76 31","C C R D D G"
"2013020001",232,2," ","20:000:00","PEND","Period End- Local time: 9:06 EDT","43 81 19 4 15 34","C C R D D G","27 81 11 26 76 31","C C R D D G"
"2013020001",233,3," ","0:0020:00","PSTR","Period Start- Local time: 9:24 EDT","42 81 21 4 51 34","C C L D D G","","C C L D D G"
"2013020001",234,3,"EV","0:0020:00","FAC","MTL won Neu. Zone - TOR #42 BOZAK vs MTL #81 ELLER","42 81 21 4 51 34","C C L D D G","27 81 11 26 76 31","C C L D D G"
"2013020001",235,3,"EV","0:1019:50","BLOCK","TOR #21 VAN RIEMSDYK BLOCKED BY  MTL #76 SUBBAN, Wrist, Def. Zone","42 81 21 4 51 34","C C L D D G","27 81 11 26 76 31","C C L D D G"
"2013020001",236,3,"EV","0:2219:38","SHOT","MTL ONGOAL - #11 GALLAGHER, Wrist, Off. Zone, 40 ft.","42 81 21 4 51 34","C C L D D G","27 81 11 26 76 31","C C L D D G"
"2013020001",237,3,"EV","0:2619:34","GIVE","TOR GIVEAWAY - #4 FRANSON, Def. Zone","42 81 21 4 51 34","C C L D D G","27 81 11 26 76 31","C C L D D G"
"2013020001",238,3,"EV","0:3019:30","BLOCK","MTL #81 ELLER BLOCKED BY  TOR #4 FRANSON, Wrist, Def. Zone","42 81 21 4 51 34","C C L D D G","27 81 11 26 76 31","C C L D D G"
"2013020001",239,3,"EV","0:5619:04","BLOCK","TOR #19 LUPUL BLOCKED BY  MTL #14 PLEKANEC, Slap, Def. Zone","43 19 41 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",240,3," ","0:5719:03","STOP","PUCK IN NETTING","43 19 41 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",241,3,"EV","0:5719:03","FAC","MTL won Def. Zone - TOR #63 BOLLAND vs MTL #14 PLEKANEC","63 40 12 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",242,3,"EV","1:0418:56","GIVE","MTL GIVEAWAY - #79 MARKOV, Def. Zone","63 40 12 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",243,3,"EV","1:0418:56","MISS","TOR #63 BOLLAND, Wrist, Wide of Net, Off. Zone, 41 ft.","63 40 12 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",244,3,"EV","1:4118:19","HIT","TOR #40 BODIE HIT MTL #48 BRIERE, Off. Zone","63 19 40 4 15 34","C R R D D G","48 51 67 55 79 31","C R R D D G"
"2013020001",245,3,"EV","2:0018:00","BLOCK","MTL #55 BOUILLON BLOCKED BY  TOR #4 FRANSON, Wrist, Def. Zone","43 19 41 4 15 34","C R L D D G","48 51 67 24 55 31","C R L D D G"
"2013020001",246,3,"EV","2:3317:27","SHOT","TOR ONGOAL - #37 ASHTON, Wrist, Off. Zone, 21 ft.","43 28 37 15 51 34","C R R D D G","14 15 8 24 76 31","C R R D D G"
"2013020001",247,3," ","2:3417:26","STOP","GOALIE STOPPED","43 28 37 15 51 34","C R R D D G","14 15 8 24 76 31","C R R D D G"
"2013020001",248,3,"EV","2:3417:26","PENL","MTL #24 TINORDI Fighting (maj)(5 min), Def. Zone Drawn By: TOR #37 ASHTON","43 28 37 51 34","C R R D G","14 15 8 24 76 31","C R R D G"
"2013020001",249,3,"EV","2:3417:26","PENL","TOR #37 ASHTON Fighting (maj)(5 min), Off. Zone Drawn By: MTL #24 TINORDI","43 28 37 51 34","C R R D G","14 15 8 76 31","C R R D G"
"2013020001",250,3,"EV","2:3417:26","PENL","TOR #28 ORR Fighting (maj)(5 min), Off. Zone Drawn By: MTL #15 PARROS","43 28 36 51 34","C R D D G","14 15 8 76 31","C R D D G"
"2013020001",251,3,"EV","2:3417:26","PENL","TOR #28 ORR Game Misconduct(10 min), Off. Zone Drawn By: MTL #15 PARROS","43 28 36 51 34","C R D D G","14 15 8 76 31","C R D D G"
"2013020001",252,3,"EV","2:3417:26","PENL","MTL #15 PARROS Fighting (maj)(5 min), Def. Zone Drawn By: TOR #28 ORR","43 36 51 34","C D D G","14 15 8 76 31","C D D G"
"2013020001",253,3,"EV","2:3417:26","PENL","MTL #15 PARROS Game Misconduct(10 min), Def. Zone Drawn By: TOR #28 ORR","43 36 51 34","C D D G","14 15 8 76 31","C D D G"
"2013020001",254,3," ","2:3417:26","STOP","PLAYER INJURY","43 36 51 34","C D D G","14 8 76 31","C D D G"
"2013020001",255,3,"EV","2:3417:26","FAC","TOR won Neu. Zone - TOR #43 KADRI vs MTL #14 PLEKANEC","43 19 41 3 36 34","C R L D D G","14 17 21 61 79 31","C R L D D G"
"2013020001",256,3,"EV","3:3616:24","SHOT","MTL ONGOAL - #51 DESHARNAIS, Wrist, Off. Zone, 43 ft.","42 81 21 15 36 34","C C L D D G","48 51 67 26 55 31","C C L D D G"
"2013020001",257,3,"EV","4:0615:54","SHOT","MTL ONGOAL - #67 PACIORETTY, Wrist, Off. Zone, 9 ft.","42 81 21 3 51 34","C C L D D G","48 51 67 76 79 31","C C L D D G"
"2013020001",258,3,"EV","4:1415:46","MISS","MTL #67 PACIORETTY, Slap, Wide of Net, Off. Zone, 30 ft.","42 81 21 3 51 34","C C L D D G","48 51 67 76 79 31","C C L D D G"
